Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2009","2009","Head","1275639","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2010","2010","Head","1277419","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2011","2011","Head","1269403","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2012","2012","Head","1221756","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2013","2013","Head","1239000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2014","2014","Head","1256000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2015","2015","Head","1258881","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2016","2016","Head","1254047","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2017","2017","Head","1262764","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2018","2018","Head","1257983","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2019","2019","Head","1253203","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1961","1961","Head","25579856","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1962","1962","Head","25917408","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1963","1963","Head","26487600","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1964","1964","Head","27070304","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1965","1965","Head","27665808","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1966","1966","Head","28274496","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1967","1967","Head","28896704","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1968","1968","Head","29532400","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1969","1969","Head","30182000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1970","1970","Head","30846000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1971","1971","Head","31523648","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1972","1972","Head","32100000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1973","1973","Head","33000000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1974","1974","Head","34192000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1975","1975","Head","35200000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1976","1976","Head","35204800","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1977","1977","Head","34532000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1978","1978","Head","33699008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1979","1979","Head","35695008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1980","1980","Head","34183008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1981","1981","Head","32429008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1982","1982","Head","33175600","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1983","1983","Head","31677536","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1984","1984","Head","32327344","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1985","1985","Head","32247680","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1986","1986","Head","32539344","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1987","1987","Head","32479680","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1988","1988","Head","32120896","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1989","1989","Head","33015040","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1990","1990","Head","33623184","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1991","1991","Head","34290275","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1992","1992","Head","34532168","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1993","1993","Head","34184187","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1994","1994","Head","35141840","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1995","1995","Head","36062104","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1996","1996","Head","29202182","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1997","1997","Head","29637108","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1998","1998","Head","30006946","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","1999","1999","Head","30838616","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2000","2000","Head","31562112","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2001","2001","Head","32605112","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2002","2002","Head","31918749","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2003","2003","Head","32304904","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2004","2004","Head","33085300","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2005","2005","Head","34063936","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2006","2006","Head","35173824","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2007","2007","Head","35945016","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2008","2008","Head","36819016","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2009","2009","Head","38045456","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2010","2010","Head","38956760","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2011","2011","Head","39307336","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2012","2012","Head","38795902","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2013","2013","Head","36743593","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2014","2014","Head","37930307","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2015","2015","Head","39795222","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2016","2016","Head","40053184","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2017","2017","Head","41383029","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2018","2018","Head","41231856","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2019","2019","Head","40556892","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1961","1961","1000 Head","550","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1962","1962","1000 Head","552","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1963","1963","1000 Head","555","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1964","1964","1000 Head","558","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1965","1965","1000 Head","560","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1966","1966","1000 Head","562","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1967","1967","1000 Head","565","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1968","1968","1000 Head","568","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1969","1969","1000 Head","570","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1970","1970","1000 Head","575","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1971","1971","1000 Head","578","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1972","1972","1000 Head","580","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1973","1973","1000 Head","582","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1974","1974","1000 Head","585","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1975","1975","1000 Head","588","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1976","1976","1000 Head","590","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1977","1977","1000 Head","590","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1978","1978","1000 Head","592","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1979","1979","1000 Head","579","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1980","1980","1000 Head","709","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1981","1981","1000 Head","717","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1982","1982","1000 Head","662","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1983","1983","1000 Head","667","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1984","1984","1000 Head","623","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1985","1985","1000 Head","644","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1986","1986","1000 Head","792","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1987","1987","1000 Head","962","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1988","1988","1000 Head","909","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1989","1989","1000 Head","838","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1990","1990","1000 Head","697","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1991","1991","1000 Head","649","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1992","1992","1000 Head","593","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1993","1993","1000 Head","565","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1994","1994","1000 Head","542","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1995","1995","1000 Head","500","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1996","1996","1000 Head","319","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1997","1997","1000 Head","330","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1998","1998","1000 Head","345","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","1999","1999","1000 Head","377","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2000","2000","1000 Head","376","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2001","2001","1000 Head","349","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2002","2002","1000 Head","337","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2003","2003","1000 Head","335","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2004","2004","1000 Head","324","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2005","2005","1000 Head","304","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2006","2006","1000 Head","300","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2007","2007","1000 Head","291","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2008","2008","1000 Head","263","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2009","2009","1000 Head","236","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2010","2010","1000 Head","226","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2011","2011","1000 Head","234","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2012","2012","1000 Head","205","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2013","2013","1000 Head","210","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2014","2014","1000 Head","220","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2015","2015","1000 Head","216","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2016","2016","1000 Head","184","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2017","2017","1000 Head","177","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","169","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2019","2019","1000 Head","161","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1961","1961","Head","14000000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1962","1962","Head","14500000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1963","1963","Head","15000000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1964","1964","Head","15600000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1965","1965","Head","16100000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1966","1966","Head","16219000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1967","1967","Head","16116000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1968","1968","Head","16767000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1969","1969","Head","17887008","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1970","1970","Head","17773008","F","FAO estimate"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1971","1971","Head","17643040","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1972","1972","Head","17500000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1973","1973","Head","17500000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1974","1974","Head","17400000","*","Unofficial figure"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1975","1975","Head","17828224","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1976","1976","Head","18002160","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1977","1977","Head","18008592","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1978","1978","Head","17418304","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1979","1979","Head","17806272","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1980","1980","Head","18381008","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1981","1981","Head","19054000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1982","1982","Head","18588000","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1983","1983","Head","18121376","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1984","1984","Head","18447248","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1985","1985","Head","18658960","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1986","1986","Head","19659744","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1987","1987","Head","19859616","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1988","1988","Head","20084880","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1989","1989","Head","20041456","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1990","1990","Head","20014512","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1991","1991","Head","20127945","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1992","1992","Head","19955874","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1993","1993","Head","18008283","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1994","1994","Head","18436098","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1995","1995","Head","18336432","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1996","1996","Head","14725503","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1997","1997","Head","14533716","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1998","1998","Head","14268387","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","1999","1999","Head","14399960","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2000","2000","Head","14784958","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2001","2001","Head","14638925","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2002","2002","Head","14277061","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2003","2003","Head","14556484","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2004","2004","Head","15057838","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2005","2005","Head","15588041","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2006","2006","Head","16019170","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2007","2007","Head","16239455","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2008","2008","Head","16630408","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2009","2009","Head","16811720","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2010","2010","Head","17380581","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2011","2011","Head","17668063","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2012","2012","Head","16789492","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2013","2013","Head","17290519","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2014","2014","Head","17614454","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2015","2015","Head","18410551","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2016","2016","Head","18403947","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2017","2017","Head","18606767","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2018","2018","Head","18947352","","Official data"
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2019","2019","Head","19715587","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1961","1961","1000 Head","698","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1962","1962","1000 Head","735","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1963","1963","1000 Head","801","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1964","1964","1000 Head","856","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1965","1965","1000 Head","934","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1966","1966","1000 Head","1018","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1967","1967","1000 Head","1048","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1968","1968","1000 Head","1082","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1969","1969","1000 Head","1120","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1970","1970","1000 Head","1140","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1971","1971","1000 Head","1150","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1972","1972","1000 Head","1300","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1973","1973","1000 Head","1450","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1974","1974","1000 Head","1831","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1975","1975","1000 Head","1981","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1976","1976","1000 Head","1483","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1977","1977","1000 Head","1625","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1978","1978","1000 Head","1743","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1979","1979","1000 Head","1967","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1980","1980","1000 Head","2072","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1981","1981","1000 Head","2749","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1982","1982","1000 Head","2711","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1983","1983","1000 Head","2952","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1984","1984","1000 Head","3210","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1985","1985","1000 Head","3335","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1986","1986","1000 Head","3621","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1987","1987","1000 Head","3737","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1988","1988","1000 Head","3823","","Official data"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1989","1989","1000 Head","4600","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1990","1990","1000 Head","4700","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1991","1991","1000 Head","4800","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1992","1992","1000 Head","4900","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1993","1993","1000 Head","5300","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1994","1994","1000 Head","5700","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1995","1995","1000 Head","6000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1996","1996","1000 Head","6700","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1997","1997","1000 Head","7500","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1998","1998","1000 Head","8200","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","1999","1999","1000 Head","8700","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2000","2000","1000 Head","10500","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2001","2001","1000 Head","12600","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2002","2002","1000 Head","13400","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2003","2003","1000 Head","14800","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2004","2004","1000 Head","16200","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2005","2005","1000 Head","16200","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2006","2006","1000 Head","16800","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2007","2007","1000 Head","22000","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2008","2008","1000 Head","25700","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2009","2009","1000 Head","25800","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2010","2010","1000 Head","26900","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2011","2011","1000 Head","27100","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2012","2012","1000 Head","28300","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2013","2013","1000 Head","28900","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2014","2014","1000 Head","28900","F","FAO estimate"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2015","2015","1000 Head","28961","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2016","2016","1000 Head","32477","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2017","2017","1000 Head","32828","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","33734","Im","FAO data based on imputation methodology"
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2019","2019","1000 Head","34641","Im","FAO data based on imputation methodology"
